category_slug,category_name,category_url,product_url,title,vendor,price_current_text,price_current_value,price_compare_text,price_compare_value,currency,sale_badge,sold_out,weight_carat,clarity,size_mm,colour,shape_cut,origin,heated,certificate,sku,desc_h2,desc_h4,raw_description_text,product_id,variant_id,og_image,image_urls_concat,scraped_at
tanzanite,Collection: Tanzanite,https://jngems.com/collections/tanzanite,https://jngems.com/products/2-46-carat-natural-tanzanite,2.46 carat Natural Tanzanite,J N Gems,"Rs 57,100.00",57100.0,,,LKR,True,False,2.46,Loupe Clean,12x7.28x4.55 mm,Purplish Blue,Pear step,NA,true,CGSG2943,JNTAN246,"Natural Tanzanite , pear shape, mix cut , clean stone",,"Weight (carat): 2.46 Clarity: Loupe Clean Size: 12x7.28x4.55 mm Colour: Purplish Blue Shape and Cut: Pear step Origin: NA Heated: true Certificate: CGSG2943 SKU: JNTAN246 Natural Tanzanite , pear shape, mix cut , clean stone 12x.7.3mm",7089166778577,41180158787793,http://jngems.com/cdn/shop/products/image_52a79c5d-2ac2-4956-9e88-167f76d85e01.heic?v=1714620953,"https://jngems.com/cdn/shop/products/7d9d632c61574d3a86fcb7aa6175d581.thumbnail.0000000000_530x530.jpg?v=1661917845,https://jngems.com/cdn/shop/products/image_52a79c5d-2ac2-4956-9e88-167f76d85e01_530x@2x.heic?v=1714620953,https://jngems.com/cdn/shop/products/image_52a79c5d-2ac2-4956-9e88-167f76d85e01_110x110@2x.heic?v=1714620953,https://jngems.com/cdn/shop/products/image_be92539f-4284-4e8e-b81e-92a4173b251e_110x110@2x.heic?v=1714620942,https://jngems.com/cdn/shop/products/image_c965b5bc-d649-4f8e-ae59-d4f36507a35e_110x110@2x.heic?v=1714620948,https://jngems.com/cdn/shop/products/image_20ecf6d4-e358-4591-86e7-d2349dfc51b5_110x110@2x.heic?v=1714620957,https://jngems.com/cdn/shop/products/image_f4ca3c1b-74bb-4cf3-a750-aa47cae09463_110x110@2x.heic?v=1714620962,https://jngems.com/cdn/shop/products/246-carat-natural-tanzanite-157205_110x110@2x.jpg?v=1746414826,https://jngems.com/cdn/shop/products/7d9d632c61574d3a86fcb7aa6175d581.thumbnail.0000000000_110x110@2x.jpg?v=1661917845",2025-09-02T05:38:18.885197+00:00
tanzanite,Collection: Tanzanite,https://jngems.com/collections/tanzanite,https://jngems.com/products/3-37ct-natural-taffeite,2.37 ct Natural Tanzanite,jngems,"Rs 138,700.00",138700.0,,,LKR,True,False,2.37,Eye Clean,4 mm,Blueish Purple,Oval Mixed step,,false,,JNTAN237,"Natural Tanzanite , oval mixed cut , clean stone",,"Weight (carat): 2.37 Clarity: Eye Clean Size: 4 mm Colour: Blueish Purple Shape and Cut: Oval Mixed step Origin: Heated: false Certificate: SKU: JNTAN237 Natural Tanzanite , oval mixed cut , clean stone 9.5x.7.5mm",6758137233617,40171866685649,http://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-970785.jpg?v=1746414940,"https://jngems.com/cdn/shop/products/a6d1955df0e345dea809ccb29e9f1a53.thumbnail.0000000_530x530.jpg?v=1630346838,https://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-970785_530x@2x.jpg?v=1746414940,https://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-970785_110x110@2x.jpg?v=1746414940,https://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-184305_110x110@2x.jpg?v=1746414939,https://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-473303_110x110@2x.jpg?v=1746414940,https://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-846317_110x110@2x.jpg?v=1746414940,https://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-208796_110x110@2x.jpg?v=1746414940,https://jngems.com/cdn/shop/products/237-ct-natural-tanzanite-365137_110x110@2x.jpg?v=1746414941,https://jngems.com/cdn/shop/products/a6d1955df0e345dea809ccb29e9f1a53.thumbnail.0000000_110x110@2x.jpg?v=1630346838",2025-09-02T05:38:21.210965+00:00
amethyst,Collection: Amethyst,https://jngems.com/collections/amethyst,https://jngems.com/products/natural-amethyst-22-09-cts,Natural Amethyst 22.09 cts,J N Gems,"Rs 92,500.00",92500.0,,,LKR,True,False,22.09,Eye clean,21.9x15.1x10.0 mm,Purple,Oval Step,Sri Lanka,false,CGS-91503,CGS91503,Natural Amethyst,,Weight (carat): 22.09 Clarity: Eye clean Size: 21.9x15.1x10.0 mm Colour: Purple Shape and Cut: Oval Step Origin: Sri Lanka Heated: false Certificate: CGS-91503 SKU: CGS91503 Natural Amethyst Lavender color Amethyst .Cushion shape step cut stone,6887890682065,40603141865681,http://jngems.com/cdn/shop/products/natural-amethyst-2209-cts-121616.jpg?v=1746414911,"https://jngems.com/cdn/shop/products/natural-amethyst-2209-cts-121616_530x@2x.jpg?v=1746414911,https://jngems.com/cdn/shop/products/natural-amethyst-2209-cts-121616_110x110@2x.jpg?v=1746414911,https://jngems.com/cdn/shop/products/natural-amethyst-2209-cts-167751_110x110@2x.jpg?v=1746414911,https://jngems.com/cdn/shop/products/natural-amethyst-2209-cts-428369_110x110@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/natural-amethyst-2209-cts-680889_110x110@2x.jpg?v=1746414912,https://jngems.com/cdn/shop/products/natural-amethyst-2209-cts-300838_110x110@2x.jpg?v=1746414912",2025-09-02T05:38:27.595310+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/aquamarine-7-73-carat,Aquamarine 7.73 carat,jngems,"Rs 138,700.00",138700.0,,,LKR,True,False,7.73,Eye Clean,9.3x6.3x7.0 mm,Blueish Green,Pear mix,Sri Lankan,,TGC9618,JNAQU773,"Discover the captivating beauty of this natural Aquamarine gemstone, with a rare size of 7.73 carats and clean clarity. Measuring 12.62x9.99x6.07mm, this octagon shaped gem boasts a sea blue hue that exudes elegance and sophistication. Perfect for adding a touch of luxury to any jewelry collection.",,"Weight (carat): 7.73 Clarity: Eye Clean Size: 9.3x6.3x7.0 mm Colour: Blueish Green Shape and Cut: Pear mix Origin: Sri Lankan Heated: Certificate: TGC9618 SKU: JNAQU773 Discover the captivating beauty of this natural Aquamarine gemstone, with a rare size of 7.73 carats and clean clarity. Measuring 12.62x9.99x6.07mm, this octagon shaped gem boasts a sea blue hue that exudes elegance and sophistication. Perfect for adding a touch of luxury to any jewelry collection.",7577562579153,42517967175889,http://jngems.com/cdn/shop/files/aquamarine-773-carat-103501.jpg?v=1746414775,,2025-09-02T05:38:33.660813+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/white-zircon-6-25-carat,White Zircon 6.25 carat,J N Gems,"Rs 166,500.00",166500.0,,,LKR,True,False,6.25,Loupe clean,9.95x7.43x7.08 mm mm,Colorless,Cushion mix,Sri Lanka,false,TGC09619,JNZIR625,,,"Weight (carat): 6.25 Clarity: Loupe clean Size: 9.95x7.43x7.08 mm mm Colour: Colorless Shape and Cut: Cushion mix Origin: Sri Lanka Heated: false Certificate: TGC09619 SKU: JNZIR625 White Zircon This White Zircon gemstone weighs 6.25 carats and features a natural, cushion mixed cut with a loupe clean appearance. Measuring 9.95x7.43x0.7.06 mm, this gem comes with a certificate for authentication. Add a touch of elegance and sophistication to your jewelry collection with this stunning White Zircon.",7577561497809,42517957116113,http://jngems.com/cdn/shop/files/white-zircon-625-carat-870091.jpg?v=1746414805,,2025-09-02T05:38:35.861101+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/aquamarine-7-56-carat,Aquamarine 7.56 carat,jngems,"Rs 229,700.00",229700.0,,,LKR,True,False,6.42,Eye Clean,9.3x6.3x7.0 mm,Blueish Green,Pear mix,Sri Lankan,,,,,,"Weight (carat): 6.42 Clarity: Eye Clean Size: 9.3x6.3x7.0 mm Colour: Blueish Green Shape and Cut: Pear mix Origin: Sri Lankan Heated: Certificate: SKU: Aquamarine As a natural 6.42 carat Aquamarine, this pear-shaped gemstone boasts an impressive size of 9.4x6.3x7.0mm. With its eye-clean clarity and stunning Santa Maria color, this Aquamarine is perfect for adding a touch of elegance and sophistication to any jewelry piece.",7510854107345,42362755252433,http://jngems.com/cdn/shop/files/aquamarine-756-carat-945496.jpg?v=1746414836,,2025-09-02T05:38:38.269677+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/aquamarine-natural-6-42-carat,Aquamarine Natural 6.42 carat,jngems,"Rs 229,700.00",229700.0,,,LKR,True,False,6.42,Eye Clean,9.3x6.3x7.0 mm,Blueish Green,Pear mix,Sri Lankan,,,,,,"Weight (carat): 6.42 Clarity: Eye Clean Size: 9.3x6.3x7.0 mm Colour: Blueish Green Shape and Cut: Pear mix Origin: Sri Lankan Heated: Certificate: SKU: Aquamarine As a natural 6.42 carat Aquamarine, this pear-shaped gemstone boasts an impressive size of 9.4x6.3x7.0mm. With its eye-clean clarity and stunning Santa Maria color, this Aquamarine is perfect for adding a touch of elegance and sophistication to any jewelry piece.",7510853681361,42362754826449,http://jngems.com/cdn/shop/files/aquamarine-natural-642-carat-889315.jpg?v=1746414866,,2025-09-02T05:38:41.464311+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/natural-aquamarine-2-50-carat,Natural Santa Maria Aquamarine 2.50 carat,J N Gems,"Rs 84,800.00",84800.0,,,LKR,True,False,2.50,,2 mm,Santa Maria,Cushion step,,,,JNAQ250,aquamarine,,"Weight (carat): 2.50 Clarity: Size: 2 mm Colour: Santa Maria Shape and Cut: Cushion step Origin: Heated: Certificate: SKU: JNAQ250 aquamarine A natural aquamarine weighing 2.50 carats is a beautiful gemstone with a soothing blue color reminiscent of the sea. Aquamarines are known for their clarity, brilliance, and calming energy, making them popular choices for various types of jewelry, including rings, earrings, pendants, and bracelets. When purchasing a natural aquamarine, it's important to ensure that it comes with a certificate of authenticity to guarantee its natural origin and quality.",7359585714385,41955396124881,http://jngems.com/cdn/shop/files/natural-santa-maria-aquamarine-250-carat-593082.jpg?v=1746414835,,2025-09-02T05:38:44.249834+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/natural-aquamarine-3-06-carat,Natural Santa Maria Aquamarine 3.06 carat,J N Gems,"Rs 100,200.00",100200.0,,,LKR,True,False,3.06,,2 mm,Santa Maria,,,,,JN306,,,"Weight (carat): 3.06 Clarity: Size: 2 mm Colour: Santa Maria Shape and Cut: Origin: Heated: Certificate: SKU: JN306 A natural aquamarine weighing 3.06 carats is a stunning gemstone with a captivating blue hue, often associated with tranquility and the calming essence of the ocean. This size of aquamarine can make an elegant centerpiece for a ring or pendant, showcasing its brilliance and clarity. As with any gemstone purchase, it’s advisable to obtain a certificate of authenticity to verify its natural origin and quality.",7359581257937,41955391406289,http://jngems.com/cdn/shop/files/natural-santa-maria-aquamarine-306-carat-604106.jpg?v=1746414864,,2025-09-02T05:38:47.336137+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/natural-aquamarine-3-29-carat,Natural Aquamarine 3.29 carat,J N Gems,"Rs 92,500.00",92500.0,,,LKR,True,False,3.29,,2 mm,Santa Maria,,,,,JNAQ329,,,"Weight (carat): 3.29 Clarity: Size: 2 mm Colour: Santa Maria Shape and Cut: Origin: Heated: Certificate: SKU: JNAQ329 A natural aquamarine weighing 3.29 carats is a sizable and captivating gemstone, typically boasting a beautiful blue hue reminiscent of clear ocean waters. This size of aquamarine is often sought after for its brilliance and clarity, making it an excellent choice for creating eye-catching jewelry pieces such as rings, pendants, or earrings. As always, ensure you obtain a certificate of authenticity when purchasing to verify its natural origin and quality.",7359577587921,41955387605201,http://jngems.com/cdn/shop/files/natural-aquamarine-329-carat-642819.jpg?v=1746414777,,2025-09-02T05:38:50.248114+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/natural-aquamarine-35-40-cts,Natural Aquamarine 35.40 cts,J N Gems,"Rs 570,200.00",570200.0,,,LKR,True,False,35.40,Loupe Clean,25.0x19.5x13.0 mm,Pale Greenish Blue,Oval Step,Sri Lanka,false,CGS-91515,CGS-91515,Natural Aquamarine,,Weight (carat): 35.40 Clarity: Loupe Clean Size: 25.0x19.5x13.0 mm Colour: Pale Greenish Blue Shape and Cut: Oval Step Origin: Sri Lanka Heated: false Certificate: CGS-91515 SKU: CGS-91515 Natural Aquamarine Well cutting quality Aquamarin oval.,6887883047121,40603134132433,http://jngems.com/cdn/shop/products/natural-aquamarine-3540-cts-878587.jpg?v=1746414929,"https://jngems.com/cdn/shop/products/2db636dd98ee424c987d6236f925734d.thumbnail.0000000_530x530.jpg?v=1639885646,https://jngems.com/cdn/shop/products/natural-aquamarine-3540-cts-878587_530x@2x.jpg?v=1746414929,https://jngems.com/cdn/shop/products/natural-aquamarine-3540-cts-878587_110x110@2x.jpg?v=1746414929,https://jngems.com/cdn/shop/products/natural-aquamarine-3540-cts-410318_110x110@2x.jpg?v=1746414929,https://jngems.com/cdn/shop/products/natural-aquamarine-3540-cts-240148_110x110@2x.jpg?v=1746414929,https://jngems.com/cdn/shop/products/natural-aquamarine-3540-cts-756466_110x110@2x.jpg?v=1746414928,https://jngems.com/cdn/shop/products/2db636dd98ee424c987d6236f925734d.thumbnail.0000000_110x110@2x.jpg?v=1639885646,https://jngems.com/cdn/shop/products/natural-aquamarine-3540-cts-157224_110x110@2x.jpg?v=1746414928",2025-09-02T05:38:52.923861+00:00
aquamarine,Collection: Aquamarine,https://jngems.com/collections/aquamarine,https://jngems.com/products/21-76natural-aquamarine,Aquamarine Natural 21.76 carat,jngems,"Rs 647,300.00",647300.0,,,LKR,True,False,21.76,Eye Clean,20.2x18.4x10.80mm mm,Greenish Blue,Oval Brilliant,Sri Lankan,false,LGL9471,JNS0004,Aquamarine,,"Weight (carat): 21.76 Clarity: Eye Clean Size: 20.2x18.4x10.80mm mm Colour: Greenish Blue Shape and Cut: Oval Brilliant Origin: Sri Lankan Heated: false Certificate: LGL9471 SKU: JNS0004 Aquamarine A 21.76 carat oval-shaped brilliant step-cut aquamarine would likely be a stunning and sizable gemstone, known for its captivating blue hue and sparkling facets. It would make a beautiful centerpiece for a piece of jewelry or a collector’s item.Aquamarin oval stone clean gemstone . Good for Pendant",6755910451409,40164987896017,http://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-648714.jpg?v=1746414904,"https://jngems.com/cdn/shop/products/8ad2ac8f6948428c9b7e59fc95f8d8c5.thumbnail.0000000_530x530.jpg?v=1630213929,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-648714_530x@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-648714_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-556105_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-804072_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-720184_110x110@2x.jpg?v=1746414903,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-946540_110x110@2x.jpg?v=1746414903,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-876180_110x110@2x.jpg?v=1746414903,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-591012_110x110@2x.jpg?v=1746414902,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-757314_110x110@2x.jpg?v=1746414904,https://jngems.com/cdn/shop/products/aquamarine-natural-2176-carat-235258_110x110@2x.jpg?v=1746414902,https://jngems.com/cdn/shop/products/8ad2ac8f6948428c9b7e59fc95f8d8c5.thumbnail.0000000_110x110@2x.jpg?v=1630213929",2025-09-02T05:38:58.548774+00:00
chrysoberyl,Collection: Chrysoberyl,https://jngems.com/collections/chrysoberyl,https://jngems.com/products/chrysoberyl-alexandrite-2-59-carat,Chrysoberyl Alexandrite 2.59 Carat,J N Gems,"Rs 369,900.00",369900.0,,,LKR,True,False,2.59,Clean,9.02x7.21x4.80 mm,Green and Reddish brown,Oval mixed,Sri Lanka,false,TGC4650,JNALX259,Alexandrite,Natural Alexandrite- Brownish Green color change into reddish brown color under increndensin light,Weight (carat): 2.59 Clarity: Clean Size: 9.02x7.21x4.80 mm Colour: Green and Reddish brown Shape and Cut: Oval mixed Origin: Sri Lanka Heated: false Certificate: TGC4650 SKU: JNALX259 Alexandrite Natural Alexandrite- Brownish Green color change into reddish brown color under increndensin light,7586965225681,42539969315025,http://jngems.com/cdn/shop/files/chrysoberyl-alexandrite-259-carat-617615.jpg?v=1746414851,,2025-09-02T05:39:04.244499+00:00
chrysoberyl,Collection: Chrysoberyl,https://jngems.com/collections/chrysoberyl,https://jngems.com/products/alexandrite-cats-eye-1-68-carats,Alexandrite Cat's Eye 1.68 carats,J N Gems,"Rs 178,800.00",178800.0,,,LKR,True,False,1.68,Eye Clean,4 mm,Color change,Cabochon,Sri Lanka,,,JNALCAT168,,,"Weight (carat): 1.68 Clarity: Eye Clean Size: 4 mm Colour: Color change Shape and Cut: Cabochon Origin: Sri Lanka Heated: Certificate: SKU: JNALCAT168 Natural Alexandrite Cat's Eye A natural Alexandrite Cat’s Eye at 1.68 carats is indeed a rare and valuable find. This gemstone combines both the color-changing properties of Alexandrite and the distinct cat’s eye effect, which is especially desirable among collectors and gem enthusiasts. When evaluating the quality of a 1.68 carat Alexandrite Cat’s Eye, consider the following: 1. Color Change: Look for a noticeable color shift, typically from greenish in daylight to reddish under incandescent light. The color change is one of the most unique and valuable features of Alexandrite. 2. Cat’s Eye Effect (Chatoyancy ): A sharp, well-defined eye across the stone is ideal. The eye should move smoothly as the gem is rotated under a light source. 3. Clarity: Alexandrite tends to have inclusions, but clarity is still important. Inclusions shouldn’t interfere with the visibility of the cat’s eye. 4. Cut and Shape: A cabochon cut is commonly used to bring out the cat’s eye effect. An oval or round shape typically works best to enhance this phenomenon.",7509937651921,42358062842065,http://jngems.com/cdn/shop/files/alexandrite-cats-eye-168-carats-553567.jpg?v=1746414870,,2025-09-02T05:39:06.150338+00:00
